Hex,Emoji,English Name,Extra keywords
1F321-FE0F,🌡️,thermometer,"သာမိုမီတာ, အပူချိန်တိုင်းကိရိယာ, အပူချိန်, ဖျား, ကိုယ်ပူ, ပရဒါးတိုင်, အဖျားတိုင်းကိရိယာ, အဖျားရောဂါ, အပူချိန်တက်ခြင်း, အပူချိန်တိုင်းသည်"
2600-FE0F,☀️,sun,"နေရောင်ခြည်, နေပူတယ်, အလင်းရောင်, နွေရာသီ, သာယာသောနေ့, နေရောင်ထွက်, နေသာသည်, နေပူရှိန်, နေရောင်ခြည်တောက်ပခြင်း, နေခြည်စွမ်းအင်"
1F31D,🌝,full moon face,"မျက်နှာအမူအရာပါသောလပြည့်ဝန်း, လပြည့်ည, လပြည့်နေ့, ဝင်းပ, တောက်ပ, လပြည့်, လမင်း, လပြည့်ဝန်း, လဆန်း, လဗိမာန်"
1F31E,🌞,sun with face,"နေမင်းကြီး, နေပူတယ်, အလင်းရောင်, တောက်ပ, ပျော်ရွှင်, နေခြည်, အလင်းတန်း, အပူရှိန်, နေ့ခင်းဘက်, နွေရာသီ"
1FA90,🪐,ringed planet,"စနေဂြိုဟ်, ကွင်းပါသောဂြိုဟ်, ဂြိုဟ်ပတ်လမ်း, စကြဝဠာ, အာကာသ, ကမ္ဘာဂြိုဟ်, ကြာသပတေးဂြိုဟ်, နက်ပကျွန်းဂြိုဟ်, ယူရေနတ်ဂြိုဟ်, ရာသီခွင်"
2B50,⭐,star,"ကြယ်, ကြယ်ပွင့်, ထူးချွန်သူ, အောင်မြင်သူ, နာမည်ကြီး, အလင်းရောင်, ကောင်းကင်, ထွန်းလင်းတောက်ပသော, သင်္ကေတ, ဦးဆောင်သူ"
1F31F,🌟,glowing star,"တောက်ပသောကြယ်, လင်းလက်သောကြယ်, ကြယ်ပွင့်, ထူးချွန်သူ, နာမည်ကြီးသူ, တောက်ပခြင်း, အရောင်ထွက်ခြင်း, ကောင်းကင်မှအရာ, ညအချိန်, ညကောင်းကင်ယံ"
1F320,🌠,shooting star,"ကြယ်တံခွန်, ကြယ်ပျံ, ဆုတောင်း, ဥက္ကာခဲ, ခဏတာတောက်ပမှု, ကောင်းကင်, ညကောင်းကင်, လင်းလက်ခြင်း, လှပသော, အာကာသညသံသာ"
1F30C,🌌,milky way,"နဂါးငွေ့တန်း, ဂလက်ဆီ, ကြယ်တာရာများ, ကောင်းကင်ယံ, အာကာသ, စကြဝဠာ, ဂလက်ဆီများ, ကြယ်စုတန်း, ဟင်းလင်းပြင်, နက္ခတ္တဗေဒ"
2601-FE0F,☁️,cloud,"မိုဃ်းတိမ်, တိမ်တိုက်, အုံ့မှိုင်းသော, စိတ်ကူးယဉ်, တိမ်ပေါ်ရောက်နေ, မိုးတိမ်, တိမ်လွှာ, တိမ်စိုင်, ဝေဟင်, မိုးကောင်းကင်"
26C5,⛅,sun behind cloud,"တိမ်ဖုံးနေသောနေ, တိမ်ကြားကနေ, နေပွင့်ချင်သလိုလို, တိမ်တိုက်နှင့်နေ, အုံ့မှိုင်းမှိုင်းနေ, နေသာလိုက်အုံ့လိုက်, တိမ်အသင့်အတင့်, နေရောင်ခြည်နှင့်တိမ်, နေအနည်းငယ်ပွင့်သော, မိုးတိမ်ကွယ်နေသောနေ"
26C8-FE0F,⛈️,cloud with lightning and rain,"မိုးသက်လေပြင်း, မိုးကြိုးမုန်တိုင်း, လျှပ်စီးလက်, မိုးခြိမ်း, သည်းထန်စွာရွာသွန်းသောမိုး, မိုးတိမ်တောင်, မိုးကြိုးပစ်ခြင်း, လေပြင်းတိုက်ခတ်ခြင်း, မိုးသီးကြွေခြင်း, လေဆင်နှာမောင်း"
1F324-FE0F,🌤️,sun behind small cloud,"နေသာသည်, တိမ်အနည်းငယ်ရှိသည်, သာယာသောရာသီဥတု, နေပွင့်သည်, မိုးလေဝသ, တိမ်အနည်းငယ်, ကောင်းကင်ပြာ, နေရောင်ခြည်, အလင်းရောင်, ရာသီဥတုသာယာသည်"
1F325-FE0F,🌥️,sun behind large cloud,"တိမ်ဖုံးနေသောနေ, တိမ်ထူသောနေ့, အုံ့မှိုင်းသောရာသီဥတု, နေရောင်မှိန်ပျပျ, အုံ့ပျပျ, တိမ်ထူသော, မိုးအုံ့သော, နေရောင်ခြည်ဖြာကျခြင်း, ကောင်းကင်ပြာ, မိုးသားတိမ်လိပ်များ"
1F326-FE0F,🌦️,sun behind rain cloud,"နေမင်းနှင့် မိုးတိမ်, မိုးရွာပြီး နေပွင့်, မိုးတိမ်ကြားကနေ, မိုးစက်မိုးပေါက်, ရာသီဥတု, နေရောင်ခြည်, မိုးတိမ်ဖုံးလွှမ်း, မိုးစက်များ, ကောင်းကင်ပြာ, ရာသီဥတုအခြေအနေ"
1F327-FE0F,🌧️,cloud with rain,"မိုးရွာ, မိုးတိမ်, မိုးစက်မိုးပေါက်, မိုးအုံ့, မိုးရွာနေသည်, မိုးပေါက်, မိုးရေ, မိုးဖွဲဖွဲ, မိုးသည်းထန်စွာရွာ, မိုးသက်လေပြင်း"
1F328-FE0F,🌨️,cloud with snow,"နှင်းကျနေသောတိမ်, နှင်းကျ, အေးစိမ့်သောရာသီဥတု, နှင်းပွင့်, အေးမြ, မိုးတိမ်များသော, နှင်းရည်အေး, ဆီးနှင်း, အေးမြသောည, နှင်းမှုန်ဖြူဖြူ"
1F329-FE0F,🌩️,cloud with lightning,"မိုးကြိုးပစ်, လျှပ်စီးလက်, မိုးတိမ်, မိုးသက်မုန်တိုင်း, လျှပ်စီးမုန်တိုင်း, မိုးရွာခြင်း, လျှပ်စီး, မိုးမှောင်ကျခြင်း, မိုးခြိမ်းသံ, ရာသီဥတုညံ့ဖျင်းခြင်း"
1F32A-FE0F,🌪️,tornado,"လေဆင်နှာမောင်း, မုန်တိုင်း, လေပြင်းတိုက်, ဝဲဂယက်, လေပွေ, မိုးသက်လေပြင်း, လေနီကြမ်း, မိုးတိမ်တောင်, သဘာဝဘေးအန္တရာယ်, လေဝဲဂယက်"
1F32B-FE0F,🌫️,fog,"မြူ, မြူခိုး, နှင်း, နှင်းမြူ, မှိုင်း, မြူထူ, ဆီးနှင်း, အုံ့မှိုင်း, ဝေဝါး, မကြည်လင်"
1F32C-FE0F,🌬️,wind face,"လေမှုတ်နေသောမျက်နှာ, လေတိုက်, မုန်တိုင်း, လေအေးပေးစက်, ဆောင်းရာသီ, လေပြေ, မိုးတိမ်, လေပြင်းတိုက်ခတ်ခြင်း, မိုးသက်လေပြင်း, လေထုစိုထိုင်းဆ"
1F300,🌀,cyclone,"ဆိုင်ကလုန်း, လေမုန်တိုင်း, ဝဲဂယက်, လေဆင်နှာမောင်း, မိုခါ, လေဖိအားနည်းရပ်ဝန်း, မုန်တိုင်းဒီရေ, သဘာဝဘေးအန္တရာယ်, ကယ်ဆယ်ရေး, မိုးလေဝသဥတု​ဗေဒ"
1F308,🌈,rainbow,"သက်တံ, ရောင်စုံ, သက်တံရောင်, မိုးပန်းတောင်, မိုးကြိုးသွား, မိုးရွာပြီးနောက်, ရောင်စုံခြယ်, ကောင်းကင်ယံ, သဘာဝအလှ, ခြောက်ရောင်ခြယ်"
1F302,🌂,closed umbrella,"ထီး, ပုသိန်ထီး, ထီးခေါက်, မိုးရွာ, နေပူ, လက်မှုပညာ, ယဉ်ကျေးမှု, အမှတ်တရပစ္စည်း, ပုသိမ်, ရိုးရာမြန်မာ့ထီး"
2602-FE0F,☂️,umbrella,"ထီး, ပုသိမ်ထီး, မိုးကာထီး, နေကာထီး, ဟတ်ချိုးထီး, စိန်ဖူးတော်, ထီးတင်ပွဲ, မင်းမြောက်တန်ဆာ, အိုင်းဒေါ်ရာထီး, ပုသိမ်ပုသိမ်ထီး"
2614,☔,umbrella with rain drops,"ထီး, မိုးရွာနေသည်, မိုးသည်းထန်စွာရွာ, စိုစွတ်, အကာအကွယ်, ပုသိမ်ထီး, နေကာထီး, ရောင်စုံ, လက်မှုပညာ, အလှဆင်"
26F1-FE0F,⛱️,umbrella on ground,"ထီး, ပုသိမ်ထီး, နေကာထီး, မိုးကာထီး, အလှဆင်ထီး, ရွှေထီး, မိုးကာ, နေကာ, လက်မှုပညာ, အလှဆင်ပစ္စည်း"
26A1,⚡,high voltage,"လျှပ်စစ်, ဗို့အားမြင့်, လျှပ်စီး, မိုးကြိုး, အန္တရာယ်, ဓာတ်အားလိုင်း, လျှပ်စစ်ပစ္စည်း, ဗို့အား, မိန်းခလုတ်, ဓာတ်လိုက်ခြင်း"
2744-FE0F,❄️,snowflake,"နှင်းပွင့်, မိုးစ, အေးစက်သောအရာ, ထူးခြားသည်ဟုကိုယ်တိုင်ထင်နေသူ, အထိမခံနိုင်သူ, နှင်းခဲ, အအေးလှိုင်း, ဖြူဖွေးသော, ရေခဲပွင့်, ဆောင်းရာသီ"
2603-FE0F,☃️,snowman,"နှင်းလူသား, အအေးမိ, ဆောင်းရာသီ, ရေခဲ, ကစား, နှင်းကျခြင်း, နှင်းပွင့်, အအေးလှိုင်း, ခဲနေသော, ခရစ္စမတ်ည"
26C4,⛄,snowman without snow,"နှင်းလူသား, နှင်းရုပ်, နှင်းခဲ, အေးသောရာသီဥတု, ဆောင်းရာသီ, အဖြူရောင်, အေးစိမ့်သော, ရေခဲ, ပျော်စရာ, ကလေးကစားစရာ"
2604-FE0F,☄️,comet,"ကြယ်တံခွန်, အမြီးပါသောကြယ်, ကောင်းကင်မှကျလာသောကြယ်, ကံကောင်း, ထူးခြားသောအဖြစ်အပျက်, နက္ခတ်ဗေဒင်, အာကာသခရီး, ဂြိုဟ်တု, ကြယ်ပျံ, စကြဝဠာ"
1F525,🔥,fire,"မီးတောက်, အလန်းစား, အလန်းဇယား, မိုက်တယ်, လန်းတယ်, လစ်, lit, မီး, လောင်, မီးခိုး, အပူ, တောက်ပနေသော"
